date,actual_price,mean_forecast,vol_forecast
1997-06-23,1.177,1.1923154653503842,0.04953095251320003
1997-06-30,1.17,1.1797240155321842,0.022789417724308536
1997-07-07,1.193,1.1752605011125785,0.054465115510331445
1997-07-14,1.228,1.173451038426826,0.023359528775611753
1997-07-21,1.229,1.170307792971237,0.006779456817869695
1997-07-28,1.244,1.1775162272516133,0.024171053360449245
1997-08-04,1.243,1.1681883471887877,0.04366874772210283
1997-08-11,1.243,1.2002290570640288,0.0950761849075545
1997-08-18,1.236,1.24758699540903,0.04299525096260641
1997-08-25,1.225,1.2394133343343514,0.025458089573218073
1997-09-01,1.21,1.2518833602056298,0.024559462470685103
1997-09-08,1.209,1.2459845790194333,0.10987544692050624
1997-09-15,1.203,1.2431283090491907,0.015093493341849763
1997-09-22,1.193,1.232970551065016,0.023306251823308945
1997-09-29,1.182,1.2187639385118656,0.008574222192715393
1997-10-06,1.176,1.2008854088946135,0.03618972073181725
1997-10-13,1.177,1.2045546108630805,0.09569354783967914
1997-10-20,1.168,1.1998775774050063,0.006770006472835308
1997-10-27,1.162,1.187832392256963,0.02981167025725949
1997-11-03,1.152,1.1749541144567834,0.038063890682390814
1997-11-10,1.141,1.1703926669931874,0.02655332955216534
1997-11-17,1.131,1.1755571273196666,0.03002141045895998
1997-11-24,1.121,1.1646201553056037,0.07659070332630366
1997-12-01,1.112,1.1575453238527709,0.03707575406261228
1997-12-08,1.102,1.1461599463136447,0.029535405075545106
1997-12-15,1.094,1.1338513928135574,0.05347805885848529
1997-12-22,1.083,1.123833973546079,0.031517733080676576
1997-12-29,1.066,1.1141318390742936,0.01962349915034861
1998-01-05,1.061,1.1055633782462877,0.03540884660634877
1998-01-12,1.053,1.0954349380544617,0.019032486083533973
1998-01-19,1.038,1.087990319980474,0.04275123104899399
1998-01-26,1.044,1.0762891811890718,0.04038047501350586
1998-02-02,1.028,1.0560989545278847,0.014814664744918932
1998-02-09,1.018,1.054241700424026,0.0019237017677124959
1998-02-16,1.008,1.0478402508177505,0.01982925970996837
1998-02-23,1.0,1.0299527963719304,0.3392211671542046
1998-03-02,1.03,1.0422539229068173,0.04521908477374004
1998-03-09,1.028,1.0228952347389817,0.029598762814893802
1998-03-16,1.025,1.0104795495128533,0.020982668910538283
1998-03-23,1.028,1.0006172374842675,0.016558455160643176
1998-03-30,1.04,0.9937791666953231,0.057599026533621166
1998-04-06,1.049,1.0389662759657727,0.02324194892427629
1998-04-13,1.063,1.035258287493532,0.011005431953851234
1998-04-20,1.072,1.0252403169673,0.1301754049703263
1998-04-27,1.07,1.028121955212981,0.06891374920391245
1998-05-04,1.066,1.0448348944446624,0.011520591149400619
1998-05-11,1.075,1.055578459045268,0.01472643310992327
1998-05-18,1.066,1.0713120267958356,0.10005442802324718
1998-05-25,1.058,1.0793735867240752,0.020996015322940605
1998-06-01,1.057,1.0725862260288623,0.3282104961953416
1998-06-08,1.058,1.0642947208585454,0.020943293798652077
1998-06-15,1.054,1.0771653221543074,0.040126393108696215
1998-06-22,1.059,1.0646513016792112,0.021477466625697522
1998-06-29,1.05,1.0532489335234172,0.018699301980808204
1998-07-06,1.039,1.0541077778387913,0.08177180212441403
1998-07-13,1.033,1.0576053912116379,0.007749420672210203
1998-07-20,1.026,1.0527724681716089,0.0203066974399066
1998-07-27,1.019,1.0599704931153904,0.004846121015730362
1998-08-03,1.013,1.0477984658032522,0.025616176853807637
1998-08-10,1.007,1.032946354880688,0.04442483950384205
1998-08-17,1.002,1.0274345962397298,0.15580562000614367
1998-08-24,1.014,1.0211830962534996,0.006836955222418016
1998-08-31,1.014,1.0143293424129078,0.009940798101138439
1998-09-07,1.019,1.0086372843481703,0.05589663676898037
1998-09-14,1.022,1.0028814145739038,0.05126453396038971
1998-09-21,1.019,0.9983681465497003,0.0066149622246471605
1998-09-28,1.015,1.0169517529186416,0.042891027274590245
1998-10-05,1.01,1.0167863553131125,0.0617345682615559
1998-10-12,1.008,1.0216668330155194,0.018836493564351096
1998-10-19,0.996,1.0242728057522887,0.007013445252136422
1998-10-26,0.989,1.0189003632010518,0.04146374679109994
1998-11-02,0.974,1.0128564009647427,0.10580565150882486
